Domestic Overnight Trips
"Nights (000), Calendar year and Month returned from trip by Stopover state/region/SA2"
Counting: Nights (000)
,,,AAA,AAB,ABA,ABB,ACA,ADA,ADB,ADC,ADD,AEA,AEB,AEC,AED,AFA,BAA,BAB,BAC,BBA,BCA,BCB,BCC,BDA,BDB,BDC,BDD,BDE,BDF,BEA,BEB,BEC,BED,BEE,BEF,BEG,BEH,CAA,CAB,CAC,CBA,CBB,CBC,CBD,CCA,CCB,CCC,CDA,CDB,DAA,DAB,DAC,DBA,DBB,DBC,DCA,DCB,DCC,DCD,DDA,DDB,EAA,EAB,EAC,EBA,ECA,FAA,FBA,FBB,FCA,FCB,GAA,GAB,GAC,GBA,GBB,GBC,GBD
,,February,1657.9573680000001,235.173633,612.04276649999997,1394.2056110000001,906.22271469999998,97.383158199999997,158.46951079999999,229.25723350000001,153.9039448,318.94378619999998,166.31913979999999,67.004284799999994,114.6522664,540.66072129999998,1885.6555510000001,352.93167690000001,195.04089859999999,191.23930379999999,126.0635485,192.75227240000001,159.88659089999999,149.057907,73.269609700000004,218.1497248,149.99511670000001,27.454666100000001,31.888198500000001,110.32996350000001,25.520215199999999,461.47645410000001,86.256549699999994,33.429841000000003,66.208483799999996,131.4253789,38.345858700000001,1162.5943159999999,1783.0388330000001,633.81906590000006,521.1806583,44.120030399999997,97.609349800000004,154.49837790000001,39.405066900000001,366.4044786,546.80430369999999,315.3738922,133.57161500000001,757.71840159999999,14.9918873,32.469802399999999,157.29689959999999,167.31915860000001,22.183134200000001,20.5330248,47.894517499999999,9.8238909000000003,264.19288820000003,148.0209754,158.5806781,973.1054967,179.63276149999999,800.66831030000003,447.12110439999998,233.8640972,647.75352229999999,124.5729833,200.19203569999999,229.12788269999999,33.127932899999998,238.10541129999999,200.75226280000001,39.720086899999998,2.7901365,3.2539647999999999,14.4772468,0
,,March,1653.473444,308.15442419999999,792.71973370000001,1773.0183059999999,1062.154078,171.8318649,198.81241700000001,257.94628660000001,256.52672480000001,513.27278809999996,358.79246649999999,60.773671100000001,149.21510129999999,463.42974370000002,1460.5258859999999,319.947588,417.11656829999998,89.240952800000002,194.7156942,319.94681739999999,316.96718290000001,148.49126480000001,207.4198749,430.0125582,121.1698378,40.1088442,34.631424899999999,136.76450840000001,21.862841100000001,658.3419169,202.58837800000001,81.140878700000002,80.574292700000001,170.85679949999999,33.444368500000003,699.48170749999997,1281.4726370000001,801.27571999999998,442.72366879999998,89.473371299999997,153.35971380000001,327.22078699999997,186.74518090000001,261.72573369999998,303.07287910000002,257.96027379999998,369.52048239999999,789.40319239999997,43.304698000000002,31.724406299999998,214.82000579999999,147.8503584,42.369212599999997,94.125248299999996,136.7178466,72.800537500000004,166.57270600000001,63.0123064,187.43964550000001,1142.7939510000001,267.94536140000002,920.83212790000005,467.00564420000001,346.09670130000001,383.4021755,136.81777990000001,249.16270990000001,196.31960659999999,63.451157000000002,210.1664816,47.005926100000003,223.88305550000001,32.394982599999999,15.9317803,64.075932499999993,49.037016899999998
,,April,2099.5494610000001,215.6525656,864.40217900000005,1935.1574780000001,933.85726709999994,140.2682839,277.47557540000003,269.14270540000001,259.29344739999999,508.41012019999999,575.72177469999997,162.1034866,162.21116670000001,532.83207689999995,2105.7102289999998,307.5976215,256.0585476,104.0760624,117.7657329,168.27074529999999,149.6341434,127.6783159,43.713041099999998,453.82226939999998,151.28716080000001,48.187557900000002,31.9726809,216.2658437,38.1881214,340.55062750000002,359.22118260000002,45.926918999999998,117.5862194,40.1003866,81.042134700000005,881.70085819999997,1467.741111,1191.617473,469.7568417,137.574377,225.0772959,239.10586090000001,226.9581829,255.39909280000001,535.63261090000003,385.22899089999999,244.5393037,731.40751890000001,13.579526100000001,8.1585712000000008,93.3387484,121.7991267,30.536744800000001,77.034958900000007,135.53172810000001,61.401648199999997,279.83273309999998,142.42090450000001,219.37792630000001,1325.280921,689.41447719999996,770.76853549999998,880.83929579999995,386.90593899999999,385.11622019999999,69.114805799999999,121.9162591,199.16991429999999,39.900702600000002,183.9774673,51.061490499999998,84.648516200000003,15.2994789,20.389620699999998,119.1108618,2.8907935999999999
,,May,2043.2349509999999,365.77503359999997,683.77140510000004,1422.2572439999999,617.93272879999995,93.056588500000004,226.04605119999999,331.3270516,385.32668100000001,525.95531019999999,290.84478960000001,190.83397780000001,345.58970529999999,536.86338660000001,1795.981057,237.62344630000001,124.9130904,38.789618099999998,201.6026473,117.6267771,116.8619873,132.53729960000001,75.759307800000002,309.16928849999999,128.32338780000001,33.812658800000001,13.846053599999999,208.56950169999999,5.4241130000000002,268.06087789999998,108.9029853,104.63312809999999,84.203635800000001,139.84577820000001,58.520772399999998,953.77851339999995,1361.6123299999999,759.32212790000005,337.88957850000003,99.052615000000003,167.63529869999999,264.86332529999999,117.21731219999999,342.87964529999999,849.39701590000004,505.95047149999999,202.4683186,739.51040320000004,39.557169199999997,9.8859069999999996,209.56037380000001,161.7226402,45.919037500000002,121.3330627,76.825941799999995,24.255375699999998,294.09601500000002,178.25846859999999,57.949790900000004,1005.571638,414.65110670000001,599.98856430000001,912.67572259999997,277.89570209999999,307.95275989999999,36.063766700000002,163.21683669999999,216.53880169999999,30.611649,289.35108200000002,94.195886000000002,40.474232000000001,7.4391653,71.030604999999994,90.127471299999996,15.5435537
,,June,1933.3667089999999,134.65496229999999,472.05650739999999,1286.454547,768.43853779999995,62.774382500000002,209.01662450000001,186.7289462,250.90834129999999,582.79758149999998,228.9051139,133.44690660000001,221.64224999999999,336.07203700000002,2083.7663069999999,144.80012859999999,129.79348719999999,20.6843343,103.2639403,154.69094849999999,119.681206,103.694823,65.370739400000005,204.87307300000001,64.555341499999997,49.092635000000001,24.017378000000001,132.38305009999999,13.7990806,283.5148777,132.06411919999999,59.600148300000001,152.01236180000001,35.199207399999999,60.251619699999999,766.85943169999996,971.82763609999995,704.23857829999997,487.14922460000003,189.49173819999999,140.35212899999999,167.6091638,166.01693839999999,389.90168180000001,775.39771229999997,496.54991949999999,107.2777032,498.25798109999999,18.196865899999999,12.980744100000001,106.6430123,98.959052,9.6525561999999994,62.696919299999998,69.910892000000004,11.5886966,297.90050719999999,65.530752100000001,95.226912499999997,932.07126940000001,309.05088790000002,553.4543797,806.63609059999999,578.47682769999994,182.67265040000001,151.43456269999999,170.58019590000001,74.292006599999993,8.6002717000000004,209.0933532,77.416816999999995,58.896430100000003,20.140665200000001,70.267657600000007,104.8537273,5.9548661000000003
,,July,1963.330606,194.04878959999999,791.95040019999999,1411.7218680000001,717.97046980000005,536.79291230000001,244.12702540000001,133.9405414,175.99024259999999,566.56672849999995,462.37422450000003,182.78113149999999,224.0793913,555.80248110000002,2217.415465,177.39854020000001,264.76049440000003,40.438751099999998,71.383003700000003,125.5654145,142.2922623,178.23708980000001,73.082336799999993,509.12761979999999,124.24878390000001,27.880261000000001,29.9073475,62.689468300000001,25.620323899999999,336.91130709999999,199.9305741,71.795271900000003,92.643361499999997,61.946575199999998,97.051603700000001,1318.2982959999999,1421.689437,1287.193518,805.16089869999996,209.680487,183.63724590000001,310.4790405,174.3154418,393.25164799999999,1128.2162169999999,442.05596179999998,397.13765130000002,603.28754309999999,56.1105667,35.358288299999998,127.98882620000001,122.73936,33.999974399999999,31.598732699999999,43.291038399999998,104.8442811,390.73981739999999,287.93817940000002,244.72572020000001,1101.860261,497.4374148,601.4405471,1223.557274,332.27632210000002,313.58201200000002,52.075603000000001,84.657174100000006,100.1044545,27.822025199999999,526.20899080000004,207.8578708,120.7108708,31.788243300000001,169.48122330000001,135.022403,50.272679699999998
,,August,2138.4038930000002,170.15186489999999,729.13681389999999,1172.3495720000001,466.2060692,480.62621689999997,191.5876475,168.6630657,220.3960707,456.45609080000003,315.26099169999998,233.4875792,165.43099960000001,454.72910409999997,1877.939163,45.392796099999998,194.430509,21.518835899999999,62.786037200000003,127.5821784,91.554825600000001,104.21119349999999,70.256233499999993,431.65278460000002,51.340089200000001,18.4797744,39.681528999999998,185.94156079999999,12.274623399999999,357.21719300000001,110.63793750000001,51.381740499999999,55.8233459,44.506262200000002,68.699198499999994,1295.151781,1586.7955730000001,834.6899975,583.86139439999999,135.22758150000001,158.07475149999999,367.51315799999998,268.44233179999998,469.88904760000003,1212.0445910000001,366.49791759999999,474.78330010000002,544.00723989999995,16.4591846,24.3762744,56.5474459,57.546848500000003,2.1934198,31.716793200000001,71.140672499999994,51.931587899999997,164.1483437,135.22585950000001,130.7307424,860.96596699999998,393.12627570000001,381.9745188,975.23694839999996,350.79672599999998,206.1556363,25.788983600000002,88.162731100000002,34.651369500000001,0.7569922,396.03990449999998,147.58034140000001,91.370752800000005,57.229126899999997,137.85416380000001,89.460444899999999,12.2837193
,,September,1646.4939859999999,418.13888609999998,649.5347845,1223.7643889999999,466.91469480000001,326.45147259999999,142.8281499,309.6673199,341.1474887,297.45809800000001,331.02186069999999,174.37328289999999,107.7933847,449.95754169999998,1792.3237799999999,221.16714110000001,126.6373407,56.916243299999998,85.588839199999995,123.0149562,138.10802810000001,185.8208104,84.188182299999994,230.80986179999999,83.265957499999999,56.421370400000001,14.3390229,125.6913192,10.6133869,229.2484924,276.66824730000002,34.7401725,166.40947850000001,48.355637999999999,60.674249000000003,932.59131330000002,1445.0422020000001,1114.663078,654.43170429999998,173.41726320000001,277.0756662,244.13479140000001,281.14095689999999,457.7634352,974.7877757,399.16649690000003,251.684292,715.06640130000005,26.193783199999999,100.7868342,84.194176400000003,92.089505900000006,17.955279900000001,74.566344000000001,61.179079999999999,32.8510475,284.1071776,106.9841151,46.597942400000001,875.17151060000003,368.49053750000002,487.01123389999998,1137.5330389999999,486.25460859999998,279.84659699999997,21.871430700000001,149.28248640000001,50.834596300000001,24.7173278,603.44887779999999,181.3275332,124.5650943,43.397891199999997,75.790216999999998,280.67068339999997,19.667409299999999
,,October,2072.834042,332.49972389999999,749.61572869999998,1958.5956329999999,948.10508449999998,161.77615850000001,217.24471339999999,159.49660159999999,470.32555669999999,592.17940369999997,368.48056919999999,148.0371495,294.0173921,665.48852069999998,2235.0548269999999,259.92547330000002,382.72407190000001,52.011324299999998,242.3799104,321.47444910000002,172.31982619999999,335.74103220000001,60.025687400000002,257.32668460000002,254.8688094,41.977579400000003,27.049088399999999,237.47782950000001,19.939234800000001,349.39247970000002,266.20163580000002,98.265021899999994,101.2571037,88.851785699999994,25.005610300000001,1328.68451,1946.647647,1191.441683,533.62138249999998,157.69135399999999,295.76087189999998,263.01096469999999,269.2149364,360.61525810000001,1090.716437,1149.3226400000001,364.47531079999999,720.66669449999995,30.834406699999999,96.514875799999999,117.66119620000001,286.95032859999998,99.912232299999999,76.917615400000003,76.072516399999998,31.2295415,261.76450940000001,174.88838559999999,90.107755100000006,1236.655027,578.66350829999999,824.11598149999998,796.78404980000005,662.96428070000002,458.47834870000003,34.800694,159.73504790000001,218.10461549999999,25.0570673,381.27749519999998,71.201962899999998,48.853966900000003,6.4837778999999998,54.130979500000002,109.6059577,5.6624033000000003
,,November,2552.6474600000001,236.45764550000001,704.94895350000002,1843.1235019999999,993.86430840000003,244.85040649999999,267.3215897,142.70811749999999,327.02996589999998,368.73394400000001,237.30759230000001,84.821853099999998,147.9181987,593.71400740000001,2081.1750769999999,227.0268275,261.95794009999997,98.464103399999999,156.12515550000001,181.0811526,181.627217,131.0848311,134.50721970000001,307.35615410000003,79.500231099999993,43.5949478,37.364470699999998,180.26263399999999,29.014336,448.74600579999998,238.84019309999999,110.80048720000001,107.5320244,88.164436600000002,98.590176200000002,1190.848428,1688.292811,953.78268079999998,383.22748669999999,424.79580010000001,81.837247899999994,460.34480029999997,117.3014014,237.28868629999999,660.86337560000004,465.9057598,219.6160639,637.24756709999997,92.016693500000002,41.049758099999998,122.07249210000001,108.5852498,14.8151958,36.6625704,70.377098599999997,19.473464100000001,246.2005178,71.701883800000004,89.723983599999997,1113.908291,406.70415650000001,962.10422789999996,871.22142369999995,385.84468240000001,444.13941699999998,105.45324890000001,203.4177794,120.3905274,16.182891900000001,361.99136729999998,34.039166199999997,68.814848699999999,18.6231537,59.381006399999997,60.7173078,5.1806476000000004
,,December,2277.935931,405.90203980000001,694.77845969999998,1410.982657,771.24087210000005,67.052269999999993,200.1191953,316.88372770000001,164.58349849999999,518.18920860000003,328.0148567,276.75765310000003,126.2630814,539.7448551,1934.06971,360.92156720000003,320.8365053,84.217375000000004,77.972507100000001,227.9148922,205.7375514,186.4809875,86.774325500000003,198.30028379999999,165.27183110000001,24.546079800000001,47.001492900000002,98.622817699999999,12.5067498,490.72489880000001,163.95293029999999,70.4428348,123.8382757,54.737491800000001,99.061007700000005,1136.6768709999999,1552.805366,1068.5387189999999,553.26381119999996,133.9886846,434.19780809999997,146.09469999999999,37.1756867,156.870181,372.66957910000002,452.91346870000001,52.516173100000003,693.95088829999997,42.043254900000001,52.908628,66.344456300000004,184.86982230000001,67.492508400000006,47.6531515,31.666886399999999,17.7742851,38.037130599999998,124.9061481,56.362788100000003,1017.095942,140.33324279999999,744.66165890000002,659.28180320000001,296.57545260000001,320.27835779999998,120.37299609999999,234.61393570000001,168.18941469999999,32.897224399999999,293.67316640000001,116.584283,64.048066000000006,3.4572101000000002,9.6061844000000001,4.7287485,9.9665140999999995
,2017,January,3359.1567009999999,703.96554479999998,1181.7169349999999,4272.0858449999996,2578.1437219999998,337.2085045,509.1063747,394.29392630000001,253.72205099999999,671.29533100000003,598.28915229999996,65.944054399999999,280.32958839999998,621.17267170000002,2900.4712119999999,1365.412603,949.58003180000003,180.45503890000001,384.6964552,733.26764119999996,861.20941400000004,426.66957650000001,203.30520709999999,908.16678609999997,205.99722070000001,150.6846998,69.273773000000006,95.395495600000004,25.392126300000001,1418.6338479999999,577.40575980000006,61.9879617,141.51475840000001,293.104375,63.973610800000003,2305.2917859999998,2335.8653690000001,1913.833157,528.24522160000004,190.49278509999999,242.64289289999999,404.10577999999998,464.95891669999997,412.84695149999999,535.4415229,435.54687719999998,225.10239849999999,1299.66644,94.385124300000001,28.4399573,323.17265959999997,454.88285509999997,56.306338500000003,109.2812687,140.88613319999999,9.0555465000000002,198.97943710000001,128.80965739999999,373.46979490000001,1649.1345020000001,537.02866159999996,1923.1624139999999,465.59035360000001,272.43020389999998,979.67151260000003,272.78944639999997,321.35879169999998,252.3421194,60.168160100000001,197.69768199999999,26.156355300000001,26.914099400000001,12.1541254,52.1302041,95.467393000000001,160.69055729999999
