"Mbb1","Mbb2","MCh1","MCh2","VSAg","VSAng","VSEg","VSEng","PD:J-M(I","PD:A-J(I","PD:J-M(D","PD:A-J(D","FECa","FECt","Dffr","Dhge","GL(E","GL(O","BSNS","BSES","KEs1","KEs2","KEf1","KEf2","ERSF","ERGM","S:17t1","S:18t1","F:hi","F:ci","R2as","R2:t","Bll1","B2()","E:ff","E:vf"
-4.7531901,5.0263533,-4.8236127,4.8237531,276.53029,310.2266,293.31798,483.17004,196,179,1034,902,-5.6596,9.1507,-2.9414955,-1.5139626,17454,7518,-0.1918,0.0528,-666,-686,-5730,-708,0.16450074,1.7075,62.5,13.5,0.98853,1.0359,1.1181656,-0.44608237,-0.08,-0.06,1.0112465,1.025659
-4.7460476,5.0969543,-4.6656631,4.9213134,273.72841,308.41565,281.89885,485.14634,184,163,978,910,-5.4596,21.151,-2.9414955,-1.5139626,17445,7504,-0.1665,0.0822,-633,-678,-4118,-706,0.16384042,1.693,71.4,5.2,-1.0501,1.0125,1.1225356,-0.54526577,0.02,-0.44,0.9973382,-1.0730986
-4.7048208,5.144577,-4.5750735,4.9554224,272.95132,307.46413,281.96785,454.58537,191,150,944,899,-4.5596,31.151,-2.9414955,-1.5139626,17435,7486,-0.2029,0.0478,-580,-704,-1272,-694,0.16378675,1.6915,68.4,15.3,-1.0445,-0.91132,1.1591595,-0.65252206,0.02,0,-1.0193724,-1.059291
-4.5921734,5.1803717,-4.4816066,4.9644589,258.92881,328.91932,281.02677,429.7619,151,130,1004,895,-7.3596,35.151,-2.9414955,-1.5139626,17424,7464,-0.1677,0.1026,-684,-721,-394,-574,0.16357242,1.6905,61.2,23.1,-1.0368,1.0257,1.1177362,-0.79210694,0,0.02,0.98342985,1.0532742
-4.4292108,5.1370723,-4.3861733,4.9593352,249.78341,405.70803,277.59238,335.00668,120,124,941,889,-0.45961,49.151,-2.9414955,-1.5139626,17409,7449,-0.3226,0.039,-756,-732,-186,982,0.16260163,1.6647,65.4,8.7,-1.0538,-0.93969,1.1111176,-0.89579302,0.02,0.04,1.0112465,-0.93502246
-4.2110829,5.0666913,-4.228567,4.9643305,252.18426,472.76692,262.45232,285.71792,128,127,1120,895,11.34,33.151,-2.9414955,-1.5139626,17404,7436,-0.4096,-0.0233,-705,-732,9,-3062,0.16232449,1.652,54.9,12.9,-1.0275,-0.94075,1.1130064,-0.98413269,0.06,0.06,0.9695215,-0.90740723
-3.9733282,5.0080858,-4.0357364,4.9561529,256.81999,527.31936,235.81502,294.96626,210,178,1754,893,7.0404,51.151,-2.9414955,-1.5139626,17405,7439,-0.3716,-0.0029,-696,-732,192,-5376,0.16270745,1.6365,42.1,38.5,0.97334,1.0115,1.0813672,-1.0295032,0,0,-1.005464,1.2189656
-3.8088977,4.967104,-3.9142256,4.9321758,256.06939,529.60206,250.90527,297.09241,226,166,1738,872,-14.36,-0.84929,-2.9414955,-1.5139626,17408,7444,-0.3161,0.0614,-706,-736,404,-1397,0.16289298,1.6495,39.7,21.4,-1.0188,-0.93414,1.095111,-1.0711951,-0.04,0.02,-1.0332807,0.99804377
-3.5379044,4.9021218,-3.7606221,4.8774979,256.44411,532.21335,251.50696,296.92548,189,144,1611,907,-7.6596,-10.849,-2.9414955,-1.5139626,17412,7445,-0.3576,0.0463,804,-752,679,-270,0.16199579,1.6395,67.3,44,0.97043,1.0101,1.0712526,-1.1211054,-0.2,0,-1.005464,0.98423615
-3.2594597,4.8255649,-3.6285127,4.8279608,256.43258,530.74326,253.312,295.00495,202,146,1290,903,-3.6596,-18.849,-2.9414955,-1.5139626,17422,7456,-0.414,0.0562,-3816,-760,1008,25,0.162206,1.6435,54.3,43.8,-1.014,1.0089,1.055912,-1.1593486,0.02,-0.06,1.0112465,0.98423615
-3.0031101,4.7568224,-3.4627016,4.8036605,256.34105,486.52098,260.18218,296.99024,182,134,1032,919,-5.7596,-16.849,-2.9414955,-1.5139626,17433,7484,-0.4306,0.025,-3208,-745,1151,184,0.16221916,1.6165,45.4,29.1,0.9965,-0.95241,1.036314,-1.1896206,-0.06,-0.3,-1.0471891,-0.7969463
-2.7666216,4.7059032,-3.2001087,4.7794469,256.43784,434.09091,294.12823,296.97989,190,146,1070,946,-6.3596,-56.849,-2.9414955,-1.5139626,17442,7511,-0.4373,-0.0202,-472,-704,972,316,0.16199579,1.61,42.9,51.9,1.0149,-0.94381,1.0172662,-1.2149366,-0.44,-0.1,-1.0471891,-0.94883008
-2.6165759,4.6503649,-2.9806427,4.7331755,256.94529,338.74021,296.18394,297.10266,172,128,954,1376,-2.1596,-46.849,-2.9414955,-1.5139626,17442,7505,-0.4603,-0.0036,-59,-805,304,508,0.16118633,1.602,37.7,93.6,-0.98969,-0.94275,1.0210751,-1.2469771,0,-0.1,-1.005464,1.1913504
-2.3985901,4.5195442,-2.6307035,4.6000665,258.06017,284.67222,304.41978,296.86965,139,112,967,1544,-0.25961,-46.849,-2.9414955,-1.3840811,17446,7500,-0.4298,-0.041,160,-878,-236,768,0.16166842,1.6095,34.7,99.7,-0.98697,-0.9446,1.0224623,-1.2629056,0.02,0.02,-1.0471891,0.98423615
-2.1911496,4.3674573,-2.2724668,4.4340343,258.22099,288.10347,377.76104,296.96741,117,101,983,1413,-2.2596,-32.849,-2.9414955,-14.522346,17451,7503,-0.4445,-0.0242,362,-825,-488,1066,0.16183849,1.619,40,82.7,-0.98794,-0.98316,0.75660024,-1.2635696,0.04,0.02,-1.0193724,1.025659
-2.0037585,4.2141378,-1.9099847,4.2832296,266.62237,296.83325,438.67658,298.27796,130,104,1398,1390,-2.1596,-28.849,-2.9414955,-14.522346,17451,7498,-0.4501,0.0281,652,-830,-604,1276,0.16287971,1.6232,45.9,95.1,1.0218,1.0012,0.79051526,-1.2140009,0.06,0,-1.0193724,1.025659
-1.8395364,4.0312021,-1.554725,4.1312603,272.3838,298.22708,469.0623,317.53798,216,124,1711,987,1.8404,-22.849,-2.9414955,-21.69022,17440,7485,-0.4431,-0.0218,1038,-817,-653,1165,0.1635323,1.6113,33.5,58.1,-0.97233,-0.93475,0.97027292,-0.8679937,0,-0.06,0.9695215,-0.93502246
-1.7404582,3.895227,-1.3270736,4.0061047,278.17358,297.01568,481.54179,418.30208,221,117,1586,947,-2.5596,-8.8493,-2.9414955,-21.513963,17443,7482,-0.4067,-0.097,1289,760,-680,598,0.16262807,1.6123,42.3,138.2,1.0402,1.005,0.99360558,-0.6288301,0.02,-0.04,0.98342985,-0.94883008
-1.6096714,3.68691,-1.0064523,3.7713585,309.33051,298.5108,483.97138,477.66071,199,108,1435,956,-0.85961,-10.849,-2.9414955,-21.513963,17444,7486,-0.4168,-0.0665,1032,-4582,-680,30,0.16203516,1.5915,23.4,97.9,1.044,-0.94868,0.88168274,0.12636926,0,0,-1.0332807,1.0532742
-1.509973,3.5009573,-0.70347392,3.5149055,416.82409,299.56995,485.88681,491.72973,197,114,1038,945,-3.3596,1.1507,-2.9414955,-21.513963,17459,7504,-0.328,-0.0348,184,-2836,-660,-277,0.16210083,1.6005,15.4,122.7,-0.96592,-0.9442,0.92982551,0.2572274,-0.06,-0.18,-0.99155569,-0.89359961
-1.4362023,3.3234485,-0.38601546,3.2913256,501.79585,300.36672,486.92062,482.88136,188,128,926,944,-1.2596,-24.849,-2.9414955,-21.513963,17454,7516,-0.3127,-0.0535,-274,-590,-636,-422,0.16229814,1.6045,20,166.6,1.0434,0.98761,0.91199911,0.47355245,-0.3,0.02,-1.0193724,-0.92121485
-1.3661425,3.1363366,-0.033407202,3.1070859,510.42584,302.43197,486.98448,479.93651,207,148,990,1120,-2.0596,-30.849,-2.9414955,-21.513963,17455,7514,-0.3438,-0.0142,-444,-166,-604,-487,0.16190399,1.6135,26.5,138,1.0507,0.96213,0.90725458,0.79551498,-0.1,0.02,-0.99155569,-0.90740723
-1.3161159,3.0274682,0.21576058,2.9791069,510.7852,303.84154,487.85405,481.52824,161,118,924,1527,-1.7596,41.151,-2.9414955,-21.513963,17470,7542,-0.3542,0.0017,-494,22,-604,-528,0.16225864,1.626,24,101.5,1.0182,0.96607,0.83377294,0.96978173,-0.1,0.02,1.0112465,1.1637352
-1.2466186,2.9013053,0.59652607,2.7408713,507.78924,304.26925,487.2996,478.29825,132,115,911,1452,0.14039,239.15,-2.9414955,-21.513963,17467,7561,-0.33,-0.0271,-534,226,-638,-553,0.16231131,1.6305,18.7,149.5,-0.96935,0.97263,0.86308037,1.2173896,0.02,0.02,-1.0193724,1.1223123
-1.1825901,2.8040072,0.96857358,2.4610916,506.28546,304.73987,487.8168,479.73913,125,147,905,1476,-1.2596,583.15,-2.9414955,-21.513963,17466,7546,-0.2926,-0.0276,-532,484,-668,-542,0.16299919,1.6335,15.8,159.4,-0.97392,-0.97307,0.88872418,1.2123005,0.02,0.02,-1.0471891,-0.7969463
-1.1022334,2.7317104,1.3126462,2.182935,482.87395,306.77087,487.07888,479.09968,146,215,936,1166,-0.85961,781.15,-2.9414955,-21.513963,17465,7524,-0.2777,-0.0216,-502,861,-713,-511,0.16335865,1.646,22.4,142.2,1.0262,-0.98759,0.86237191,1.3835028,0,0.02,-1.0471891,-0.86598438
-0.98972147,2.641924,1.6410495,1.9281667,414.05824,307.3093,480.24465,477.4296,189,217,929,968,-1.0596,381.15,-2.9414955,-21.513963,17453,7501,-0.2578,0.0127,-484,1084,-748,-486,0.16280016,1.63,28.2,186.2,-0.98769,-0.9716,0.9103356,1.4729601,-0.06,0.02,1.0112465,1.0808895
-0.89745834,2.5326459,1.8612701,1.7727544,342.42302,307.58044,437.39927,474.77642,175,210,922,996,-0.45961,-216.85,-2.9414955,-21.513963,17442,7475,-0.3311,-0.015,-468,824,-768,-492,0.16297262,1.636,21.6,183.3,-1.0069,-0.98686,0.80783287,1.5860465,-0.04,-0.28,1.0529716,-0.86598438
-0.73828046,2.2532387,2.1876749,1.5456653,296.95637,309.21303,364.66718,483.43416,147,200,893,965,0.34039,-364.85,-2.9414955,-21.513963,17431,7460,-0.3238,-0.0192,-508,22,-768,-497,0.16314544,1.6415,11.4,159.6,1.0255,-1.009,0.9084596,1.6096047,0,0,1.0251549,-0.82456153
-0.55939635,1.9054975,2.505121,1.2989567,283.651,311.30234,305.07038,477.09852,144,182,911,928,4.7404,-194.85,-2.9414955,-21.513963,17425,7452,-0.3584,-0.0842,-548,-384,-790,-524,0.16283993,1.6415,17.4,155,-0.97216,-1.003,0.81086158,1.6653041,-0.18,0,1.0251549,1.1637352
-0.35189862,1.5181504,2.8117475,1.0232979,284.45074,311.23237,283.1201,471.43972,155,176,893,978,5.5404,-154.85,-2.9414955,-21.513963,17429,7456,-0.4056,-0.1091,-583,-572,-796,-548,0.16280016,1.638,4.4,126.2,-1.0021,-0.99798,0.81442088,1.6826252,0.02,-0.04,-1.005464,1.0670818
-0.15258072,1.1174735,3.0868267,0.71586499,286.49339,310.4025,284.38362,468.42105,163,156,910,1251,3.8404,-132.85,-2.9414955,-21.513963,17421,7455,-0.4409,-0.1163,-600,-636,-796,-592,0.1634254,1.6405,5.3,179.9,-0.99391,-1.0115,0.87851421,1.7112712,0.02,-0.061,-1.005464,-0.879792
-0.0306827,0.86249039,3.2515915,0.49308447,275.89301,309.82489,280.75244,455.25352,124,134,933,1528,0.74039,-124.85,-2.9414955,-21.513963,17418,7452,-0.4861,-0.1096,-632,-670,-799,-624,0.16335865,1.635,0.4,157.3,1.0281,-1.0109,0.79458078,1.7423088,0.02,-0.001,-0.99155569,1.2603885
0.18043978,0.47892107,3.4984868,0.13696336,264.71401,334.16065,271.86401,370.40299,106,129,879,1493,0.74039,-82.849,-2.9414955,-21.513963,17428,7455,-0.5444,-0.1395,-634,-670,-792,-647,0.16421709,1.6437,0,135.4,1.0385,0.93062,0.84214483,1.8027176,0.02,0.039,0.9973382,-0.879792
0.4151055,0.070550328,3.7672663,-0.24054247,262.71932,425.27243,239.25588,306.49747,111,194,899,1394,0.24039,-100.85,-2.9414955,-21.513963,17448,7487,-0.4955,-0.0976,-636,-618,-802,-668,0.1641093,1.6425,9.6,155,-0.98944,-0.9855,0.79613339,1.8220033,0.02,0.039,0.9973382,1.205158
0.66893595,-0.38325118,4.0418784,-0.62336077,263.45748,502.38566,241.55581,285.41026,124,230,902,1064,-1.5596,-68.849,-2.9414955,-21.513963,17454,7510,-0.5488,-0.0993,-638,-600,-799,-672,0.1641093,1.6425,4.2,164.7,1.0242,-0.97992,0.43042126,1.620005,0.02,-0.001,-1.0471891,1.0118514
0.98120204,-0.85818402,4.2840326,-0.99115305,262.9605,544.65079,242.96044,293.2686,135,207,909,962,-1.6596,-50.849,-2.9414955,-21.513963,17453,7508,-0.4562,0.012,-648,-604,-799,-686,0.1641093,1.6425,0.5,174.4,-0.97637,-0.98346,0.10668773,1.4206828,0.02,-0.102,-1.0610974,1.0118514
1.2230914,-1.1618222,4.4165418,-1.2212639,263.51299,545.08352,245.19227,296.50722,124,215,859,966,-2.4596,-60.849,-2.9414955,-21.513963,17458,7502,-0.4651,-0.0089,-661,-622,-780,-692,0.1635323,1.6295,4.9,114,-0.9833,0.92146,-0.25145007,1.2685538,-0.28,-0.202,0.9695215,0.98423615
1.6305741,-1.601001,4.5856193,-1.5527067,263.95181,546.54048,246.18,298.13817,114,197,897,1014,-2.2596,-48.849,-2.9414955,-21.513963,17453,7493,-0.4614,-0.07,-672,-668,-722,-692,0.16427105,1.6365,6.5,135.5,-0.98497,-0.9741,-0.57611597,1.1496407,0,-0.202,0.95561315,0.98423615
2.0703774,-2.0291078,4.7374305,-1.8861593,263.93696,546.21502,245.78541,296.49491,118,167,868,1000,-1.3596,-32.849,-2.9414955,-21.513963,17442,7478,-0.4553,-0.0146,-628,-682,-812,-696,0.16428454,1.643,0,156.4,0.98261,-0.98856,-0.89440447,1.0328244,0,-0.222,0.9973382,-0.99025293
2.5071513,-2.4474228,4.8557381,-2.2192264,264.08781,534.06313,251.62473,297.05133,165,158,917,1003,-2.2596,-32.849,-2.9414955,-21.513963,17431,7462,-0.4654,-0.0235,-646,-748,-808,-704,0.16369291,1.636,5.2,127.5,-0.99099,-0.98983,-1.0381203,0.9195008,-0.04,-0.262,0.98342985,-1.0316758
2.900143,-2.8613674,4.9364378,-2.5587193,264.45979,477.29833,284.77256,295.48622,149,143,918,1440,-4.1596,-28.849,-2.9414955,-21.513963,17424,7454,-0.4293,-0.0429,-724,-750,-838,-698,0.16299919,1.636,5.9,143.8,1.0031,-0.97435,-1.1048325,0.84707286,-0.061,-0.143,-1.0193724,-1.059291
3.1031211,-3.1396018,4.9814855,-2.7886591,264.60405,423.84776,290.44648,296.7706,108,121,961,1491,-2.8596,-8.8493,-2.9414955,-21.513963,17421,7450,-0.4412,0.018,-728,-768,-845,-697,0.16306563,1.635,4.4,158.7,1.0276,-0.97466,-1.1684213,0.78906283,-0.001,-0.023,0.9695215,1.1223123
3.2900304,-3.5350912,5.0543737,-3.1224128,265.33595,354.47478,295.25038,295.2963,102,132,973,1453,-0.059607,-6.8493,-2.9414955,-21.513963,17424,7454,-0.471,-0.0022,-752,-787,-841,-660,0.16384042,1.637,7.7,162.4,1.0304,-0.96273,-1.1866974,0.76806922,0.039,0.017,-1.0471891,-0.93502246
3.395633,-3.8746965,5.1474085,-3.4356397,266.35064,295.66707,321.23164,295.11609,162,215,1458,1315,0.44039,-6.8493,-2.9414955,-21.513963,17426,7472,-0.4332,0.0739,-744,-796,-839,-616,0.16400164,1.634,7.2,137.5,-0.99364,-0.94079,-0.96043811,0.72510011,0.039,0.037,0.9695215,1.2189656
3.5848379,-4.1833589,5.2263962,-3.7370463,271.4952,282.32429,400.01016,294.917,226,224,1675,1005,-1.6596,7.1507,-2.9414955,-21.513963,17429,7472,-0.4166,0.1052,206,-784,192,-716,0.16396131,1.637,13.7,150.1,-1.0107,0.95871,-0.57246109,0.89070442,-0.001,0.057,-1.005464,1.0670818
3.886394,-4.4497353,5.240999,-4.0387697,278.13347,288.7985,456.28702,294.77574,211,206,1631,936,-7.5596,17.151,-2.9414955,-21.513963,17437,7470,-0.4133,0.1082,-406,-783,700,-756,0.16413623,1.637,5.2,163.6,-1.0285,0.98521,-0.26534995,0.76076531,-0.102,0.036,0.9695215,1.1085047
4.0959995,-4.5900517,5.2170922,-4.2396586,280.46335,291.62572,478.82022,343.10938,202,207,1561,969,-9.5596,9.1507,-2.9414955,-21.513963,17443,7480,-0.3956,0.1666,-5396,-808,-6644,-730,0.16393443,1.64,11.1,153.8,-1.0086,0.98347,0.055026212,0.47112345,-0.202,0.036,0.9973382,-0.93502246
4.3474763,-4.768782,5.1619541,-4.5182756,297.65053,293.7899,481.90531,445.49425,195,178,1105,952,1.3404,35.151,-2.9414955,-21.513963,17446,7490,-0.474,0.119,-1068,-792,-2788,-738,0.16386727,1.643,16,82.2,1.0191,0.98387,0.24623643,0.3986579,-0.202,0.076,-1.0193724,-0.93502246
4.4680679,-4.9398359,5.1131656,-4.7397167,365.6158,295.53878,481.67116,484.91803,184,165,1057,981,37.84,13.151,-2.9414955,-21.513963,17443,7491,-0.5179,0.0578,-168,-792,-704,-738,0.16400164,1.6425,22.2,110.4,-1.0324,0.99696,0.29492674,0.67129952,-0.222,0.036,-1.0332807,1.025659
4.5427549,-5.0896087,5.0323166,-4.8958938,466.33746,296.63019,481.49761,489.47273,179,155,1020,1213,78.34,31.151,-2.9414955,-21.513963,17441,7488,-0.5105,0.0142,53,-756,-264,-716,0.16458196,1.6595,16.9,106.1,-1.04,-0.92736,0.55518152,0.34031586,-0.262,-0.004,0.95561315,-0.7969463
4.5890125,-5.1993761,4.8722091,-5.0055718,503.89878,298.42509,480.90193,483.27711,144,131,988,1386,93.64,25.151,-2.9414955,-21.513963,17425,7470,-0.4991,0.1434,238,-732,-96,598,0.16458196,1.6595,40.6,118.8,-1.0334,-0.93119,0.72260519,0.040793203,-0.143,0.015,-0.97764735,1.0808895
4.5794528,-5.2445037,4.7389757,-5.0609578,504.39585,299.48604,480.89951,481.79439,119,128,1039,1443,68.14,61.151,-2.9414955,-21.513963,17416,7465,-0.4117,0.0631,502,-793,79,255,0.16543966,1.67,31.4,94.7,-1.0485,-0.93251,0.78453132,-0.18117246,-0.023,-0.005,0.98342985,-0.75552345
4.5209033,-5.2834374,4.5218898,-5.1141244,504.99367,301.53018,480.93377,482.19795,123,154,1198,1445,17.54,37.151,-2.9414955,-21.513963,17410,7470,-0.4851,0.1451,854,-860,268,-7011,0.16652789,1.679,39,127,-1.0459,-0.89629,0.923387,-0.21626794,0.017,-0.005,1.0112465,1.2189656
4.403782,-5.3231641,4.3159374,-5.1174607,505.0009,302.84903,480.26334,483.89513,206,222,1735,1067,-21.16,43.151,-2.7775171,-21.513963,17408,7465,-0.4716,0.1569,1167,-852,500,-2076,0.16608537,1.678,34.9,84.3,0.98535,-0.91907,0.97982705,-0.169237,0.037,-0.405,-1.0332807,1.205158
4.2209475,-5.3361634,4.1589585,-5.0706983,482.51111,303.35167,479.65538,484.04375,226,220,1641,1033,-28.86,37.151,1.9906213,-21.513963,17404,7462,-0.4503,0.0839,1120,-837,788,-511,0.16663889,1.6815,57.5,51,-1.0195,1.0448,0.49352175,-0.36819016,0.057,-0.005,-1.0332807,1.0394666
3.9878719,-5.2752765,4.0059813,-5.0107147,409.67582,302.84783,471.59679,486.23604,196,209,1649,953,-29.96,45.151,3.0808258,-21.513963,17406,7475,-0.4418,0.0675,404,-380,1087,-200,0.16643089,1.6815,41.4,80.7,-1.0257,1.0527,0.076721157,-0.46935483,0.036,-0.046,0.9695215,-0.83836915
3.8036587,-5.2154261,3.8715102,-4.9791291,337.11484,302.45455,432.83505,485.2673,201,199,1275,944,-27.16,29.151,3.0585045,-21.513963,17415,7477,-0.4088,0.099,-188,558,1165,12,0.166334,1.6775,44.5,99.2,-1.0183,1.0528,-0.31351861,-0.48509977,0.036,-0.006,-1.0750058,1.0394666
3.5072898,-5.1396669,3.6282399,-4.9301456,293.22908,301.97105,376.7147,482.97661,185,168,1026,947,-26.96,67.151,3.0585045,-21.513963,17423,7482,-0.3413,0.1726,-421,-6765,861,160,0.16627868,1.6785,55.3,82.2,0.99954,1.0407,-0.64638078,-0.58595371,0.076,0.034,-1.0471891,1.0394666
3.2067163,-5.0698497,3.3844533,-4.8491103,279.5412,301.28672,325.08943,479.89189,188,171,1017,916,-22.96,29.151,3.0585045,-21.513963,17444,7513,-0.3813,0.0732,-524,-1585,188,350,0.16592003,1.6908,80.1,71.8,-1.0151,1.0572,-0.82123658,-0.57030515,0.036,-0.006,-1.0193724,1.0394666
2.8884704,-4.9950702,3.172806,-4.7371072,278.69787,300.74986,286.79928,479.32411,168,141,961,907,-16.06,43.151,3.0585045,-21.513963,17458,7523,-0.3291,0.1655,-575,-348,-248,575,0.16601644,1.6905,91.2,50.3,-0.9999,-0.88145,-1.01534,-0.58215901,-0.004,-0.066,-1.0193724,-0.81075392
2.5695254,-4.9093695,2.9874267,-4.625142,277.87344,301.41667,278.80216,482.86387,139,131,934,904,-1.5596,13.151,3.0585045,-21.513963,17462,7515,-0.3695,0.0597,-605,-118,-440,844,0.1650165,1.6905,66.9,33.3,1.0084,1.0723,-1.2388213,-0.68291202,0.015,-0.127,0.98342985,1.0394666
2.370296,-4.8530336,2.8564949,-4.5639544,279.75994,301.71474,280.53361,482.37089,120,139,983,898,-13.56,3.1507,3.0585045,-21.513963,17457,7499,-0.2871,0.1394,-568,116,-548,1084,0.16471751,1.6905,83.7,33.4,1.0473,1.0902,-1.3632932,-0.72459992,-0.005,-0.227,1.0112465,1.0118514
2.0917147,-4.7912385,2.5957865,-4.4863323,268.40419,309.28327,276.65885,472.52869,134,184,1332,887,-24.36,1.1507,3.0585045,-21.513963,17452,7483,-0.2997,0.1009,-534,318,-601,1114,0.16459551,1.693,90.3,85.4,-0.97534,1.1008,-1.381937,-0.65850946,-0.005,-0.227,-0.99155569,1.0118514
1.8339253,-4.7076381,2.249424,-4.3785572,267.05673,0,261.13906,436.37106,228,210,1633,888,-11.76,-16.849,3.0585045,-21.513963,17448,7474,-0.3233,0.1278,-533,600,-630,782,0.16454134,1.692,85.7,83.5,1.0432,1.1053,-1.4756265,-0.71890556,-0.405,-0.307,-1.0193724,-0.90740723
1.593398,-4.5634684,1.8737697,-4.1991052,270.01989,426.38342,230.099,369.5078,217,194,1585,921,-9.0596,-36.849,3.0585045,-21.513963,17442,7472,-0.3359,0.0893,-560,944,-645,180,0.16412276,1.69,91,69.7,-0.95279,-0.86737,-0.99730906,-0.79757062,-0.005,-0.067,-1.0193724,-0.879792
1.3711272,-4.3906338,1.4947501,-3.9833689,273.55015,512.01676,236.31373,316.31634,194,195,1551,922,-6.1596,-54.849,3.0585045,-21.513963,17447,7473,-0.3602,0.056,-604,1000,-613,-220,0.16412276,1.69,95.2,46.1,1.0278,1.0864,-0.52627814,-0.87216333,-0.046,-0.008,-1.0193724,1.025659
1.2347933,-4.2754566,1.2426891,-3.8472299,274.04808,533.39801,242.14384,301.88937,200,180,1121,909,-4.9596,-64.849,3.0585045,-21.513963,17449,7481,-0.2981,0.0951,-646,462,-586,-389,0.16498928,1.695,106.8,37.4,1.0612,1.1172,-0.16183839,-0.94329073,-0.006,0.012,-1.0193724,-0.94883008
1.0504029,-4.0795789,0.87566023,-3.6530914,274.31436,535.72374,242.69027,303.2618,185,153,1014,905,-3.8596,-58.849,2.8945261,-21.513963,17454,7490,-0.2911,0.1156,-662,-159,-589,-496,0.16455488,1.6955,114.6,15.7,-0.96745,-0.87209,0.12948684,-1.0178667,0.034,0.032,-1.0193724,1.025659
0.89509585,-3.8510765,0.52964004,-3.4327451,275.86085,536.2211,243.74733,304.02495,200,164,956,895,-1.6596,-60.849,-1.8736123,-21.513963,17479,7501,-0.2986,0.097,-688,-460,-600,-548,0.16313214,1.676,97.2,12,1.0612,1.1047,0.37518175,-1.0787495,-0.006,0.012,0.9973382,-0.82456153
0.77218812,-3.6164406,0.20773438,-3.1638314,276.39517,515.67012,249.12038,304.0356,146,124,956,894,-1.7596,-54.849,-2.9638168,-21.513963,17484,7517,-0.3083,0.0552,-686,-577,-624,-560,0.16333197,1.6842,81,22.8,1.0529,1.1097,0.54840547,-1.1270338,-0.066,-0.028,-1.005464,1.0532742
0.68144321,-3.4015608,-0.09638891,-2.8736992,275.59156,445.21912,286.14485,303.63436,120,116,974,881,-0.25961,-40.849,-2.9414955,-21.513963,17484,7533,-0.3193,0.0812,-692,-645,-644,-556,0.16327863,1.6745,88.3,16.5,1.0414,1.1065,0.70568772,-1.172564,-0.127,-0.009,-1.005464,-0.879792
0.63609897,-3.2632216,-0.30206573,-2.6931144,275.02653,392.62136,297.53714,303.12635,119,114,1023,880,5.5404,-38.849,-2.9414955,-21.513963,17502,7530,-0.3544,0.0182,-704,-668,-676,-556,0.16359918,1.683,98.9,15.9,-0.96756,1.1021,0.81426914,-1.1979544,-0.227,0.031,-1.0193724,1.1913504
0.57738628,-3.0432226,-0.63418696,-2.4573788,274.2715,326.98361,296.64276,302.99458,169,152,1598,888,1.4404,-42.849,-2.9414955,-21.513963,17497,7519,-0.3557,0.0075,-724,-648,-712,-501,0.16388069,1.6885,107.1,16.2,-0.98124,1.1056,0.88885215,-1.2059493,-0.227,0.031,0.98342985,-0.7969463
0.51452893,-2.831085,-0.99381423,-2.2319511,274.09836,295.7592,303.48024,302.81556,224,150,1667,881,-0.15961,-4.8493,-2.9414955,-21.513963,17484,7501,-0.3943,-0.0109,-732,-612,-741,-480,0.16347883,1.6885,108.6,27.5,1.0246,1.1021,0.91944464,-1.2015859,-0.307,0.031,0.9695215,1.2465809
0.45735488,-2.6515319,-1.3672204,-1.9662964,274.83427,313.24588,374.42138,302.75974,211,130,1635,898,1.0404,-20.849,-2.9414955,-21.513963,17475,7487,-0.3917,0.0187,-729,-588,-748,-496,0.16310553,1.6825,116.7,24.2,1.0339,1.0903,0.9639024,-1.2005626,-0.067,-1.089,-1.0332807,-0.89359961
0.40359378,-2.4912461,-1.7373663,-1.6656055,286.31809,317.85985,447.7283,302.62987,196,132,1457,898,4.9404,-4.8493,-2.9414955,-21.513963,17462,7474,-0.4196,-0.0404,-684,-644,-742,-533,0.16333197,1.6855,92.2,11.1,-0.97513,1.0876,0.97934927,-1.2310686,-0.008,0.01,0.9695215,1.205158
0.35975398,-2.3950181,-1.9684451,-1.4649948,280.9553,320.27095,478.46961,340.16058,191,130,979,913,8.7404,-6.8493,-2.9414955,-21.513963,17450,7463,-0.4348,-0.0299,-655,-673,-738,-552,0.16363934,1.7025,90.1,3.9,-0.97045,1.0823,1.0185783,-1.2622963,0.012,0.03,-1.005464,-0.93502246
0.27554517,-2.2495802,-2.286934,-1.1829277,290.46694,460.77014,482.20921,448.86449,180,138,987,937,8.3404,-18.849,-2.9414955,-21.513963,17449,7459,-0.3774,-0.0355,-713,-706,-745,-578,0.16374652,1.707,95.6,16.2,0.99509,1.0708,0.98796637,-1.2660054,0.032,-1.53,-1.0193724,1.2465809
0.16740012,-2.0439596,-2.5919502,-0.93302362,338.44538,528.03459,485.05573,488.87991,173,124,955,1252,6.2404,-12.849,-2.9414955,-21.513963,17461,7482,-0.4298,-0.072,-774,-736,-744,-614,0.16400164,1.7065,62.3,17.3,-0.98054,-0.92263,1.0015431,-1.2632953,0.012,-0.01,0.9695215,-0.93502246
0.034536464,-1.7190719,-2.8917862,-0.70012406,447.75959,535.36906,485.24023,488.71311,128,106,986,1494,6.4404,3.1507,-2.9943728,-21.513963,17466,7506,-0.4579,-0.0753,-808,-773,-760,-628,0.16354567,1.7035,77.7,2.5,-1.0069,-0.93532,1.0401369,-1.2647449,-0.028,0.01,-1.0471891,1.1637352
